2025-11-09 16:27:47,159 - INFO - ============================================================
2025-11-09 16:27:47,159 - INFO - SUPREME SYSTEM V5 - SIMPLE PAPER TRADING
2025-11-09 16:27:47,160 - INFO - ============================================================
2025-11-09 16:27:47,160 - INFO - Duration: 1 hours
2025-11-09 16:27:47,160 - INFO - Start Time: 2025-11-09 16:27:47.156711
2025-11-09 16:27:47,161 - INFO - End Time: 2025-11-09 17:27:47.156711
2025-11-09 16:27:47,161 - INFO - Initial Capital: $10,000.00
2025-11-09 16:27:47,161 - INFO - Strategies: Moving Average, Mean Reversion, Momentum, Breakout
2025-11-09 16:29:18,417 - WARNING - Error generating signal for Momentum on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:20,432 - WARNING - Error generating signal for Mean Reversion on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:20,437 - WARNING - Error generating signal for Momentum on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:20,449 - WARNING - Error generating signal for Mean Reversion on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:20,455 - WARNING - Error generating signal for Momentum on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:22,525 - WARNING - Error generating signal for Momentum on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:22,549 - WARNING - Error generating signal for Mean Reversion on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:22,576 - WARNING - Error generating signal for Momentum on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:24,628 - WARNING - Error generating signal for Moving Average on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:24,631 - WARNING - Error generating signal for Momentum on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:24,641 - WARNING - Error generating signal for Momentum on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:26,657 - WARNING - Error generating signal for Moving Average on ETHUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:26,673 - WARNING - Error generating signal for Mean Reversion on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:26,677 - WARNING - Error generating signal for Momentum on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:26,688 - WARNING - Error generating signal for Momentum on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:30,723 - WARNING - Error generating signal for Moving Average on BTCUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:30,743 - WARNING - Error generating signal for Mean Reversion on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:30,746 - WARNING - Error generating signal for Momentum on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:32,764 - WARNING - Error generating signal for Mean Reversion on ETHUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:32,773 - WARNING - Error generating signal for Momentum on ETHUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:32,786 - WARNING - Error generating signal for Momentum on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:32,793 - WARNING - Error generating signal for Momentum on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:34,826 - WARNING - Error generating signal for Mean Reversion on ETHUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:34,835 - WARNING - Error generating signal for Momentum on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:34,851 - WARNING - Error generating signal for Momentum on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:36,861 - WARNING - Error generating signal for Momentum on ETHUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:36,871 - WARNING - Error generating signal for Momentum on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:36,880 - WARNING - Error generating signal for Moving Average on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:42,944 - WARNING - Error generating signal for Mean Reversion on BTCUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:49,045 - WARNING - Error generating signal for Moving Average on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:49,061 - WARNING - Error generating signal for Momentum on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:51,093 - WARNING - Error generating signal for Momentum on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:53,111 - WARNING - Error generating signal for Momentum on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:53,125 - WARNING - Error generating signal for Momentum on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:55,138 - WARNING - Error generating signal for Moving Average on ETHUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:55,153 - WARNING - Error generating signal for Moving Average on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:55,160 - WARNING - Error generating signal for Momentum on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:57,192 - WARNING - Error generating signal for Momentum on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:59,223 - WARNING - Error generating signal for Momentum on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:59,235 - WARNING - Error generating signal for Mean Reversion on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:29:59,248 - WARNING - Error generating signal for Momentum on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:01,271 - WARNING - Error generating signal for Momentum on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:01,275 - WARNING - Error generating signal for Mean Reversion on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:01,279 - WARNING - Error generating signal for Momentum on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:01,289 - INFO - STATUS: $10,000.00 | P&L: $+0.00 (+0.0%) | Positions: 0 | Trades: 0 | .1f
2025-11-09 16:30:03,293 - WARNING - Error generating signal for Moving Average on BTCUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:03,299 - WARNING - Error generating signal for Mean Reversion on BTCUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:03,303 - WARNING - Error generating signal for Momentum on BTCUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:03,319 - WARNING - Error generating signal for Momentum on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:03,334 - WARNING - Error generating signal for Mean Reversion on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:03,338 - WARNING - Error generating signal for Momentum on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:03,357 - INFO - STATUS: $10,000.00 | P&L: $+0.00 (+0.0%) | Positions: 0 | Trades: 0 | .1f
2025-11-09 16:30:05,366 - WARNING - Error generating signal for Mean Reversion on BTCUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:05,389 - WARNING - Error generating signal for Mean Reversion on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:05,394 - WARNING - Error generating signal for Momentum on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:07,414 - WARNING - Error generating signal for Mean Reversion on BTCUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:07,419 - WARNING - Error generating signal for Momentum on BTCUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:07,425 - WARNING - Error generating signal for Momentum on ETHUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:09,460 - WARNING - Error generating signal for Mean Reversion on BTCUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:09,468 - WARNING - Error generating signal for Momentum on BTCUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:09,506 - WARNING - Error generating signal for Moving Average on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:11,530 - WARNING - Error generating signal for Momentum on ETHUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:11,554 - WARNING - Error generating signal for Moving Average on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:13,574 - WARNING - Error generating signal for Mean Reversion on ETHUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:13,584 - WARNING - Error generating signal for Momentum on ETHUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:15,623 - WARNING - Error generating signal for Momentum on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:17,646 - WARNING - Error generating signal for Momentum on BTCUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:23,855 - WARNING - Error generating signal for Momentum on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:23,867 - WARNING - Error generating signal for Moving Average on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:25,895 - WARNING - Error generating signal for Moving Average on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:25,900 - WARNING - Error generating signal for Momentum on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:27,920 - WARNING - Error generating signal for Moving Average on ETHUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:29,988 - WARNING - Error generating signal for Momentum on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:32,000 - WARNING - Error generating signal for Moving Average on ETHUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:32,005 - WARNING - Error generating signal for Moving Average on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:34,039 - WARNING - Error generating signal for Mean Reversion on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:36,061 - WARNING - Error generating signal for Moving Average on BTCUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:36,072 - WARNING - Error generating signal for Mean Reversion on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:36,078 - WARNING - Error generating signal for Momentum on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:38,110 - WARNING - Error generating signal for Mean Reversion on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:38,114 - WARNING - Error generating signal for Momentum on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:40,145 - WARNING - Error generating signal for Mean Reversion on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:40,148 - WARNING - Error generating signal for Momentum on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:42,198 - WARNING - Error generating signal for Moving Average on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:44,205 - WARNING - Error generating signal for Mean Reversion on BTCUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:44,232 - WARNING - Error generating signal for Moving Average on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:44,237 - WARNING - Error generating signal for Momentum on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:46,266 - WARNING - Error generating signal for Mean Reversion on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:46,268 - WARNING - Error generating signal for Momentum on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:48,285 - WARNING - Error generating signal for Mean Reversion on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:48,287 - WARNING - Error generating signal for Momentum on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:48,300 - WARNING - Error generating signal for Momentum on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:50,330 - WARNING - Error generating signal for Mean Reversion on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:50,332 - WARNING - Error generating signal for Momentum on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:52,351 - WARNING - Error generating signal for Momentum on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:52,364 - WARNING - Error generating signal for Momentum on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:54,384 - WARNING - Error generating signal for Momentum on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:54,397 - WARNING - Error generating signal for Momentum on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:56,417 - WARNING - Error generating signal for Moving Average on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:58,437 - WARNING - Error generating signal for Mean Reversion on ETHUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:30:58,448 - WARNING - Error generating signal for Momentum on ADAUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:31:00,497 - INFO - STATUS: $10,000.00 | P&L: $+0.00 (+0.0%) | Positions: 0 | Trades: 0 | .1f
2025-11-09 16:31:02,507 - WARNING - Error generating signal for Mean Reversion on ETHUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:31:02,511 - WARNING - Error generating signal for Momentum on ETHUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:31:02,528 - INFO - STATUS: $10,000.00 | P&L: $+0.00 (+0.0%) | Positions: 0 | Trades: 0 | .1f
2025-11-09 16:31:04,533 - WARNING - Error generating signal for Moving Average on BTCUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:31:04,541 - WARNING - Error generating signal for Mean Reversion on ETHUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:31:04,545 - WARNING - Error generating signal for Momentum on ETHUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:31:04,564 - WARNING - Error generating signal for Momentum on LINKUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:31:04,565 - INFO - STATUS: $10,000.00 | P&L: $+0.00 (+0.0%) | Positions: 0 | Trades: 0 | .1f
2025-11-09 16:31:06,579 - WARNING - Error generating signal for Mean Reversion on ETHUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:31:06,581 - WARNING - Error generating signal for Momentum on ETHUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2025-11-09 16:31:06,594 - WARNING - Error generating signal for Moving Average on DOTUSDT: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
